SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 2011 to 2021 - (created: 11-03-2023)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
55792;United States;Colombia;UH-1H Huey-2;helicopter;Aircraft;2011;No;1;Yes;2015;No;New;3.1000;3.1000;3.1;No
61365;Russia;Egypt;R-77;BVRAAM;Missiles;2015;Yes;75;Yes;2017;Yes;New;0.4000;0.4000;30;No
52987;China;Bangladesh;Type-59G;tank;Armoured vehicles;2009;Yes;30;Yes;2017;Yes;New;2.5000;2.5000;75;No
55681;Australia;Indonesia;C-130H Hercules;transport aircraft;Aircraft;2015;Yes;3;Yes;2017;No;Second hand;28.0000;11.2;33.6;No
61574;United Kingdom;Colombia;L-118 105mm;towed gun;Artillery;2017;No;1;No;2017;No;New;0.6000;0.6000;0.6;No
54950;Germany;Italy;BR710;turbofan;Engines;2012;No;2;No;2017;Yes;New;2.5000;2.5000;5;No
54651;United States;Italy;G-550 AEW;AEW&C aircraft;Aircraft;2012;No;1;No;2018;No;New;40.0000;40.0000;40;Yes
60986;Jordan;Kenya;AH-1F Cobra;combat helicopter;Aircraft;2016;Yes;3;Yes;2017;No;Second hand;7.5000;3;9;No
58128;United States;Indonesia;AGM-114K HELLFIRE;anti-tank missile;Missiles;2014;No;70;Yes;2017;Yes;New;0.0500;0.0500;3.5;No
56664;Ukraine;Thailand;BTR-3;IFV;Armoured vehicles;2013;No;15;Yes;2017;Yes;New;0.8500;0.8500;12.75;No
56952;South Africa;Kazakhstan;Marauder;APC;Armoured vehicles;2013;No;40;Yes;2017;No;New;0.1800;0.1800;7.2;Yes
61148;Ukraine;Senegal;Dozor-B;APC/APV;Armoured vehicles;2016;Yes;2;No;2017;No;New;0.1500;0.1500;0.3;No
61214;China;Egypt;Wing Loong-1;armed uav;Aircraft;2016;Yes;4;Yes;2017;Yes;New;3.0000;3.0000;12;No
59466;Canada;Saudi Arabia;PW100;turboprop/turboshaft;Engines;2015;No;4;No;2018;No;New;1.0000;1.0000;4;No
58768;Spain;Saudi Arabia;C-295;transport aircraft;Aircraft;2015;No;1;No;2017;No;New;12.0000;12.0000;12;No
61570;Spain;Saudi Arabia;C-295MPA;MP aircraft;Aircraft;2015;No;2;No;2018;No;New;21.5000;21.5000;43;No
57323;South Africa;Singapore;Marauder;APC;Armoured vehicles;2013;Yes;45;Yes;2017;No;New;0.1800;0.1800;8.1;Yes
51847;United States;Morocco;M-1A1 Abrams;tank;Armoured vehicles;2015;Yes;92;Yes;2017;No;New;4.0000;4.0000;368;No
60273;United States;Morocco;M-113A3;APC;Armoured vehicles;2016;No;469;No;2017;No;Second hand;0.3000;0.12;56.28;No
51120;Russia;China;Su-35S;FGA aircraft;Aircraft;2015;No;10;No;2017;No;New;60.0000;60.0000;600;No
24327;France;Spain;EC-665 Tiger;combat helicopter;Aircraft;2003;No;3;Yes;2017;No;New;11.5000;11.5000;34.5;Yes
60716;Czechia;Hungary;Z-143L;light aircraft;Aircraft;2016;Yes;2;No;2018;No;New;0.1700;0.1700;0.34;No
59589;United States;Senegal;CT7;turboprop;Engines;2014;No;2;No;2017;No;New;0.6000;0.6000;1.2;No
61532;Israel;Romania;Spike-MR/LR;anti-tank missile;Missiles;2015;No;630;Yes;2017;No;New;0.0300;0.0300;18.9;No
58406;United States;UAE;MaxxPro;APC;Armoured vehicles;2014;No;300;Yes;2017;No;New;0.3200;0.3200;96;No
60806;Sweden;UAE;SAK-70 Mk-2 57mm;naval gun;Naval weapons;2015;No;1;No;2017;No;New;2.5000;2.5000;2.5;No
57824;France;China;PA6;diesel engine;Engines;2010;Yes;16;Yes;2017;No;New;2.5000;2.5000;40;Yes
37077;United States;Italy;AGM-88E AARGM;ARM;Missiles;2009;No;19;Yes;2017;Yes;New;0.6000;0.6000;11.4;Yes
56523;Russia;China;AK-176 76mm;naval gun;Naval weapons;2010;Yes;8;Yes;2017;No;New;2.5000;2.5000;20;Yes
40156;Germany;Netherlands;6V-199;diesel engine;Engines;2006;Yes;49;Yes;2017;No;New;0.0400;0.0400;1.96;No
61507;Russia;Algeria;9P78 Iskander;SSM TEL;Artillery;2013;Yes;12;Yes;2017;No;New;1.0000;1.0000;12;No
55792;United States;Colombia;UH-1H Huey-2;helicopter;Aircraft;2011;No;1;Yes;2017;No;New;3.1000;3.1000;3.1;No
59457;Pakistan;Nigeria;MFI-17 Supporter;trainer aircraft;Aircraft;2016;No;5;No;2017;No;New;0.2200;0.2200;1.1;No
59457;Pakistan;Nigeria;MFI-17 Supporter;trainer aircraft;Aircraft;2016;No;4;No;2016;No;New;0.2200;0.2200;0.88;No
61502;China;Algeria;SR-5;self-propelled MRL;Artillery;2016;Yes;18;Yes;2017;No;New;0.9500;0.9500;17.1;No
60258;Switzerland;Kuwait;Skyguard;fire control radar;Sensors;2016;No;1;Yes;2017;Yes;New;5.0000;5.0000;5;No
60498;Belarus;Sudan;Mi-24P/Mi-35P;combat helicopter;Aircraft;2014;Yes;1;No;2016;No;Second hand;9.0000;3.6;3.6;No
61351;Russia;Syria;BMP-1;IFV;Armoured vehicles;2017;No;10;Yes;2017;No;Second hand;0.9000;0.36;3.6;No
35948;Germany;India;MAN V6;diesel engine;Engines;2005;No;4;No;2017;No;New;0.1700;0.1700;0.68;No
61593;Austria;Indonesia;Pandur-2 FSV;AFSV;Armoured vehicles;2016;No;1;Yes;2017;Yes;New;0.4600;0.4600;0.46;No
61225;Austria;Indonesia;Pandur-2;APC;Armoured vehicles;2016;No;3;Yes;2017;Yes;New;0.3100;0.3100;0.93;No
61592;Belgium;Indonesia;Cockerill-3105 105mm;tank turret;Other;2016;No;1;Yes;2017;Yes;New;0.8000;0.8000;0.8;No
61594;United States;Indonesia;ISC;diesel engine;Engines;2016;No;4;Yes;2017;Yes;New;0.0400;0.0400;0.16;No
59244;United States;Argentina;Citation-2;light transport ac;Aircraft;2015;No;1;No;2015;No;Second hand;3.0000;1.2;1.2;No
60634;Italy;Argentina;Model-56 105mm;towed gun;Artillery;2015;Yes;4;No;2016;No;New;0.4500;0.4500;1.8;No
61366;Russia;Egypt;R-73;BVRAAM;Missiles;2015;Yes;75;Yes;2017;Yes;New;0.1500;0.1500;11.25;No
61286;Croatia;Germany;PC-9;trainer aircraft;Aircraft;2017;No;3;No;2017;No;Second hand;2.2500;0.9;2.7;No
33142;Switzerland;China;Skyguard;fire control radar;Sensors;1995;Yes;5;Yes;2017;Yes;New;5.0000;5.0000;25;Yes
38599;Switzerland;China;GDF 35mm;AA gun;Air defence systems;1995;Yes;10;Yes;2017;Yes;New;0.7500;0.7500;7.5;Yes
34289;China;Pakistan;Type-90-2M/MBT-2000;tank;Armoured vehicles;1998;Yes;15;Yes;2017;No;New;3.7000;3.7000;55.5;Yes
35584;Ukraine;Pakistan;6TD;diesel engine;Engines;2002;No;25;Yes;2013;No;New;0.3000;0.3000;7.5;No
35584;Ukraine;Pakistan;6TD;diesel engine;Engines;2002;No;12;Yes;2014;No;New;0.3000;0.3000;3.6;No
56384;Ukraine;Pakistan;6TD;diesel engine;Engines;2013;No;25;Yes;2017;No;New;0.3000;0.3000;7.5;No
60988;Russia;Armenia;Verba;portable SAM;Missiles;2016;No;100;Yes;2017;Yes;New;0.0900;0.0900;9;No
61655;China;Pakistan;Wing Loong-1;armed uav;Aircraft;2015;Yes;5;Yes;2015;Yes;New;3.0000;3.0000;15;No
60707;China;Indonesia;Type-825 30mm;naval gun/CIWS;Naval weapons;2016;No;1;No;2017;Yes;New;10.0000;10.0000;10;No
61599;China;Indonesia;NG-18 30mm;naval gun;Naval weapons;2016;Yes;2;No;2017;No;New;1.0000;1.0000;2;No
61602;China;Bangladesh;Type-69-IIG;tank;Armoured vehicles;2009;Yes;15;Yes;2011;No;New;2.5000;2.5000;37.5;No
61602;China;Bangladesh;Type-69-IIG;tank;Armoured vehicles;2009;Yes;19;Yes;2013;Yes;New;2.5000;2.5000;47.5;No
61602;China;Bangladesh;Type-69-IIG;tank;Armoured vehicles;2009;Yes;19;Yes;2012;Yes;New;2.5000;2.5000;47.5;No
51174;Ukraine;China;Zubr/Pomornik;ACV/landing craft;Ships;2009;No;1;Yes;2017;Yes;New;58.8000;58.8000;58.8;Yes
21082;France;China;AS365/AS565 Panther;helicopter;Aircraft;1988;No;10;Yes;2017;Yes;New;3.2500;3.2500;32.5;Yes
36880;Kyrgyzstan;India;SET-65 Yenot-2;ASW torpedo;Missiles;2011;Yes;4;Yes;2015;Yes;New;1.0000;1.0000;4;No
36880;Kyrgyzstan;India;SET-65 Yenot-2;ASW torpedo;Missiles;2011;Yes;5;Yes;2016;Yes;New;1.0000;1.0000;5;No
36880;Kyrgyzstan;India;SET-65 Yenot-2;ASW torpedo;Missiles;2011;Yes;5;Yes;2017;Yes;New;1.0000;1.0000;5;No
60007;Belgium;Indonesia;M-113;APC;Armoured vehicles;2014;No;32;No;2017;No;Second hand;0.2500;0.1;3.2;No
57988;UAE;Unknown recipient(s);Cougar;APV;Armoured vehicles;2014;No;100;Yes;2017;Yes;New;0.1400;0.1400;14;No
57428;Canada;Brazil;PW100;turboprop/turboshaft;Engines;2014;No;2;No;2017;No;New;1.0000;1.0000;2;No
61514;United Kingdom;Kuwait;Thales ROTSS;APC turret;Other;2017;Yes;8;Yes;2017;No;New;0.1000;0.1000;0.8;No
61616;Turkey;Azerbaijan;TRG-300 300mm;guided rocket;Missiles;2015;No;72;Yes;2016;No;New;0.1000;0.1000;7.2;No
61621;Italy;Indonesia;M-113 Arisgator;APC;Armoured vehicles;2016;Yes;5;No;2017;No;Second hand but modernized;0.3000;0.198;0.99;No
56274;Russia;Sudan;Mi-24P/Mi-35P;combat helicopter;Aircraft;2013;No;4;Yes;2017;Yes;Second hand but modernized;9.0000;5.94;23.76;No
60101;France;Spain;AS-532 Cougar/AS-332;transport helicopter;Aircraft;2015;Yes;1;Yes;2017;Yes;Second hand;7.2500;2.9;2.9;No
61476;France;Spain;AS-532 Cougar/AS-332;transport helicopter;Aircraft;2016;Yes;1;No;2017;No;New;7.2500;7.2500;7.25;No
55648;Israel;Colombia;Spike-ER;anti-tank missile;Missiles;2010;Yes;15;Yes;2017;Yes;New;0.0600;0.0600;0.9;No
55648;Israel;Colombia;Spike-ER;anti-tank missile;Missiles;2010;Yes;20;Yes;2016;Yes;New;0.0600;0.0600;1.2;No
57717;Israel;Colombia;Spike-NLOS;SSM/ASM;Missiles;2010;No;30;Yes;2017;Yes;New;0.1500;0.1500;4.5;No
57717;Israel;Colombia;Spike-NLOS;SSM/ASM;Missiles;2010;No;30;Yes;2016;Yes;New;0.1500;0.1500;4.5;No
61626;France;Lesotho;AS-350/AS-550 Fennec;light helicopter;Aircraft;2016;Yes;1;No;2017;No;New;0.9000;0.9000;0.9;No
58796;United States;Uganda;UH-1H Huey-2;helicopter;Aircraft;2016;No;5;No;2017;Yes;New;3.1000;3.1000;15.5;No
58012;United States;Lebanon;UH-1H Huey-2;helicopter;Aircraft;2014;No;3;Yes;2017;Yes;New;3.1000;3.1000;9.3;No
59719;United States;Chad;Cessna-208 Caravan;light transport ac;Aircraft;2016;No;2;No;2017;No;New;1.0000;1.0000;2;No
58970;Israel;Canada;EL/M-2084;air search radar;Sensors;2015;No;2;Yes;2017;No;New;12.5000;12.5000;25;Yes
61636;United States;Qatar;ISC;diesel engine;Engines;2016;Yes;22;Yes;2017;No;New;0.0400;0.0400;0.88;No
59677;Austria;Australia;Camcopter S-100;UAV;Aircraft;2016;No;1;Yes;2017;Yes;New;0.2000;0.2000;0.2;No
61635;United States;Tunisia;ISC;diesel engine;Engines;2016;Yes;70;Yes;2017;No;New;0.0400;0.0400;2.8;No
56479;United States;Turkey;ISC;diesel engine;Engines;2013;No;25;Yes;2015;Yes;New;0.0400;0.0400;1;No
56479;United States;Turkey;ISC;diesel engine;Engines;2013;No;25;Yes;2014;Yes;New;0.0400;0.0400;1;No
61640;United States;Turkey;ISC;diesel engine;Engines;2016;No;50;Yes;2016;No;New;0.0400;0.0400;2;No
31464;United Kingdom;Japan;AW101;transport helicopter;Aircraft;2003;No;1;Yes;2017;Yes;New;12.5000;12.5000;12.5;Yes
61643;UAE;Malaysia;Guardian;APC;Armoured vehicles;2017;No;9;No;2017;No;New;0.1300;0.1300;1.17;No
58567;Unknown supplier(s);Honduras;L-410 Turbolet;light transport ac;Aircraft;2014;Yes;2;No;2015;No;Second hand;2.5000;1;2;No
61099;Russia;Belarus;T-72B3;tank;Armoured vehicles;2015;No;4;Yes;2017;No;New;4.0000;4.0000;16;No
61385;Russia;Armenia;T-90S;tank;Armoured vehicles;2014;No;1;No;2016;No;New;4.0000;4.0000;4;No
57677;United States;Turkey;AIM-120C AMRAAM;BVRAAM;Missiles;2014;Yes;36;Yes;2016;Yes;New;0.6000;0.6000;21.6;No
57677;United States;Turkey;AIM-120C AMRAAM;BVRAAM;Missiles;2014;Yes;36;Yes;2017;Yes;New;0.6000;0.6000;21.6;No
60796;United States;Chile;SR-22;light aircraft;Aircraft;2016;No;2;No;2016;No;New;0.2000;0.2000;0.4;No
60355;France;Mali;AS-532 Cougar/AS-332;transport helicopter;Aircraft;2016;No;1;No;2017;No;Second hand;7.2500;2.9;2.9;No
52723;Libya;Mali;SF-260;trainer aircraft;Aircraft;2010;No;2;No;2011;Yes;Second hand;0.2400;0.096;0.192;No
61651;Montenegro;Kenya;AK-630 30mm;naval gun;Naval weapons;2016;Yes;1;No;2017;No;Second hand;1.0000;0.4;0.4;No
60104;Belarus;Iraq;Su-25;ground attack ac;Aircraft;2015;No;6;No;2016;No;Second hand;11.5000;4.6;27.6;No
61652;UAE;Jordan;RG-31 Nyala;APC;Armoured vehicles;2017;No;7;Yes;2017;Yes;New;0.1800;0.1800;1.26;No
61653;Belarus;Sudan;Mi-8T;transport helicopter;Aircraft;2016;Yes;1;No;2016;No;Second hand;6.0000;2.4;2.4;No
58437;United States;Mexico;S-70/UH-60L;helicopter;Aircraft;2014;Yes;2;No;2017;No;New;7.2500;7.2500;14.5;No
61654;United States;Mexico;S-70/UH-60L;helicopter;Aircraft;2015;No;2;Yes;2017;Yes;New;7.2500;7.2500;14.5;No
61656;China;UAE;Wing Loong-2;armed uav;Aircraft;2017;No;5;Yes;2017;No;New;4.0000;4.0000;20;No
61358;China;Saudi Arabia;Wing Loong-2;armed uav;Aircraft;2017;No;5;Yes;2017;Yes;New;4.0000;4.0000;20;No
61596;Russia;China;48N6;SAM;Missiles;2015;No;150;Yes;2018;No;New;1.1000;1.1000;165;No
61756;United States;Angola;Citation-1;light transport ac;Aircraft;2015;Yes;1;No;2017;No;Second hand;4.0000;1.6;1.6;No
61757;United Kingdom;Angola;Seaspray;MP aircraft radar;Sensors;2015;Yes;1;No;2017;No;New;2.0000;2.0000;2;No
61760;China;Namibia;Type-037-1/Haiqing;patrol craft;Ships;2014;No;2;No;2017;No;Second hand but modernized;25.0000;16.5;33;No
34493;South Korea;Thailand;T-50 Golden Eagle;trainer/combat aircraft;Aircraft;2015;No;4;No;2018;No;New;17.8000;17.8000;71.2;No
59102;United States;Thailand;F404;turbofan;Engines;2015;No;4;Yes;2018;No;New;2.2000;2.2000;8.8;No
55975;United States;Singapore;S-70B/SH-60B Seahawk;ASW helicopter;Aircraft;2013;No;2;No;2018;No;New;17.0000;17.0000;34;No
54492;United States;Italy;F-35B Lightning-2;FGA aircraft;Aircraft;2006;Yes;1;No;2018;No;New;60.0000;60.0000;60;Yes
61623;United Kingdom;Germany;Air refuel system;air refuel system;Other;2003;Yes;1;Yes;2018;No;New;10.0000;10.0000;10;No
61040;Iran;Houthi rebels (Yemen)*;Qiam-1;SSM;Missiles;2015;Yes;10;Yes;2017;Yes;New;2.0000;2.0000;20;No
61009;Russia;Armenia;BM-9A52 Smerch;self-propelled MRL;Artillery;2015;No;4;Yes;2017;No;New;1.2000;1.2000;4.8;No
52977;Turkey;Oman;Pars;APC;Armoured vehicles;2015;Yes;2;No;2017;No;New;0.3700;0.3700;0.74;No
55412;United States;Philippines;AGM-65 Maverick;ASM;Missiles;2013;Yes;25;Yes;2017;No;New;0.1500;0.1500;3.75;No
61024;France;Tunisia;VAB Mk-3;APC;Armoured vehicles;2015;Yes;9;Yes;2017;No;New;0.3500;0.3500;3.15;No
58817;United States;Israel;GBU-39 SDB;guided bomb;Missiles;2017;Yes;250;Yes;2018;Yes;New;0.0200;0.0200;5;No
61298;Canada;Argentina;DHC-6 Twin Otter;transport aircraft;Aircraft;2015;Yes;4;Yes;2017;No;New;2.5000;2.5000;10;No
57184;China;UAE;Wing Loong-1;armed uav;Aircraft;2011;Yes;5;Yes;2014;Yes;New;3.0000;3.0000;15;No
59646;United States;Jordan;JDAM;guided bomb;Missiles;2015;Yes;198;Yes;2018;Yes;New;0.0200;0.0200;3.96;No
35232;Russia;China;S-400 Triumf;SAM system;Air defence systems;2015;No;4;Yes;2018;No;New;65.0000;65.0000;260;No
61445;France;Argentina;Super Etendard;FGA aircraft;Aircraft;2017;No;5;No;2019;No;Second hand;10.0000;4;20;No
32416;United Kingdom;China;Spey;turbofan;Engines;1975;Yes;20;Yes;2017;No;New;2.0000;2.0000;40;Yes
34222;Italy;Brazil;VBTP Guarani;APC;Armoured vehicles;2009;No;60;Yes;2017;No;New;0.3500;0.3500;21;Yes
61761;France;Argentina;Atar-8;turbojet;Engines;2017;No;8;Yes;2019;No;Second hand;1.0000;0.4;3.2;No
57328;Italy;Jordan;Centauro;AFSV;Armoured vehicles;2014;No;10;Yes;2020;Yes;Second hand;2.2500;0.9;9;No
60885;Belarus;Serbia;MiG-29S;FGA aircraft;Aircraft;2017;No;4;No;2019;No;Second hand but modernized;28.5000;18.81;75.24;No
61781;Israel;Germany;Spike-MR/LR;anti-tank missile;Missiles;2009;No;300;Yes;2013;No;New;0.0300;0.0300;9;Yes
61781;Israel;Germany;Spike-MR/LR;anti-tank missile;Missiles;2009;No;300;Yes;2014;No;New;0.0300;0.0300;9;Yes
61781;Israel;Germany;Spike-MR/LR;anti-tank missile;Missiles;2009;No;300;Yes;2015;No;New;0.0300;0.0300;9;Yes
61781;Israel;Germany;Spike-MR/LR;anti-tank missile;Missiles;2009;No;300;Yes;2012;No;New;0.0300;0.0300;9;Yes
61781;Israel;Germany;Spike-MR/LR;anti-tank missile;Missiles;2009;No;300;Yes;2016;Yes;New;0.0300;0.0300;9;Yes
61780;Israel;Germany;Spike-MR/LR;anti-tank missile;Missiles;2017;No;50;Yes;2018;Yes;New;0.0300;0.0300;1.5;Yes
60877;United States;Australia;RIM-162 ESSM;SAM;Missiles;2007;Yes;50;Yes;2018;Yes;New;0.4000;0.4000;20;Yes
59502;United States;Spain;RIM-162 ESSM;SAM;Missiles;2015;No;10;Yes;2017;Yes;New;0.4000;0.4000;4;Yes
59502;United States;Spain;RIM-162 ESSM;SAM;Missiles;2015;No;9;Yes;2018;Yes;New;0.4000;0.4000;3.6;Yes
50024;United States;Turkey;RIM-162 ESSM;SAM;Missiles;2009;Yes;25;Yes;2017;Yes;New;0.4000;0.4000;10;Yes
60792;United Kingdom;Brazil;Ocean;AALS;Ships;2018;No;1;No;2018;No;Second hand;340.0000;136;136;No
51002;United States;Italy;F-124;turbofan;Engines;2009;No;8;Yes;2017;No;New;1.0000;1.0000;8;No
51002;United States;Italy;F-124;turbofan;Engines;2009;No;2;Yes;2018;No;New;1.0000;1.0000;2;No
60412;India;Sri Lanka;Samarth;OPV;Ships;2014;No;1;No;2018;No;New;37.0000;37.0000;37;No
59625;United States;Cameroon;Cessna-208 Caravan;light transport ac;Aircraft;2016;No;2;No;2018;No;New;1.0000;1.0000;2;No
36074;Ukraine;Thailand;T-84 Oplot;tank;Armoured vehicles;2011;No;13;No;2018;No;New;4.0000;4.0000;52;No
54712;France;Nigeria;FPB-110;patrol craft;Ships;2016;Yes;2;No;2018;No;New;6.8000;6.8000;13.6;No
50654;United Kingdom;Oman;Typhoon Block-20;FGA aircraft;Aircraft;2012;No;4;No;2018;No;New;57.5000;57.5000;230;No
59634;Japan;Philippines;King Air;light transport ac;Aircraft;2016;No;3;No;2018;No;Second hand;2.8500;1.14;3.42;No
61789;Ukraine;Thailand;BREM-84 Atlet;ARV;Armoured vehicles;2011;No;2;No;2018;No;New;1.5000;1.5000;3;No
30181;Italy;Australia;C-27J Spartan;transport aircraft;Aircraft;2012;No;1;Yes;2018;No;New;16.0000;16.0000;16;No
30181;Italy;Australia;C-27J Spartan;transport aircraft;Aircraft;2012;No;5;Yes;2017;No;New;16.0000;16.0000;80;No
54764;United States;Australia;AE-2100;turboprop;Engines;2012;No;10;Yes;2017;No;New;1.5000;1.5000;15;No
54764;United States;Australia;AE-2100;turboprop;Engines;2012;No;2;Yes;2018;No;New;1.5000;1.5000;3;No
55818;Italy;Norway;LMV;APV;Armoured vehicles;2013;No;31;Yes;2017;Yes;New;0.1500;0.1500;4.65;No
55818;Italy;Norway;LMV;APV;Armoured vehicles;2013;No;31;Yes;2018;No;New;0.1500;0.1500;4.65;No
59403;United States;Afghanistan;ScanEagle;UAV;Aircraft;2015;No;20;Yes;2018;No;New;0.0400;0.0400;0.8;No
59150;United States;Canada;M-1156 PGK;guided shell;Missiles;2013;Yes;250;Yes;2018;Yes;New;0.0300;0.0300;7.5;No
53561;United States;Egypt;M-1A1 Abrams;tank;Armoured vehicles;2011;No;35;Yes;2018;No;New;4.0000;4.0000;140;Yes
54209;United States;Indonesia;AH-64E Apache;combat helicopter;Aircraft;2014;Yes;5;No;2018;No;New;15.0000;15.0000;75;No
30249;South Korea;Malaysia;Gagah Samudera;OPV/training ship;Ships;2011;No;1;No;2018;No;New;37.0000;37.0000;37;Yes
61805;Denmark;Malaysia;MAN-9L27;diesel engine;Engines;2011;No;2;No;2017;No;New;2.0000;2.0000;4;No
61805;Denmark;Malaysia;MAN-9L27;diesel engine;Engines;2011;No;2;No;2018;No;New;2.0000;2.0000;4;No
58148;France;Sri Lanka;20PA6;diesel engine;Engines;2014;Yes;2;No;2018;No;New;4.0000;4.0000;8;No
61822;United States;Mexico;Cessna-208 Caravan;light transport ac;Aircraft;2018;Yes;1;No;2018;Yes;New;1.0000;1.0000;1;No
61758;Turkey;Senegal;Ejder Yalcin;APC;Armoured vehicles;2017;Yes;25;Yes;2018;Yes;New;0.2100;0.2100;5.25;No
61824;United States;Senegal;ISC;diesel engine;Engines;2017;Yes;25;Yes;2018;Yes;New;0.0400;0.0400;1;No
54762;United States;Bahrain;M-198 155mm;towed gun;Artillery;2012;No;12;No;2017;No;Second hand;0.8500;0.34;4.08;No
56957;Austria;France;Camcopter S-100;UAV;Aircraft;2011;Yes;1;No;2012;No;New;0.2000;0.2000;0.2;No
60445;United States;Afghanistan;S-70/UH-60A;helicopter;Aircraft;2016;No;27;Yes;2018;No;Second hand but modernized;6.5000;4.29;115.83;No
61697;Russia;Syria;M-30 122mm;towed gun;Artillery;2016;No;18;Yes;2016;No;Second hand;0.4500;0.18;3.24;No
61697;Russia;Syria;M-30 122mm;towed gun;Artillery;2016;No;18;Yes;2017;No;Second hand;0.4500;0.18;3.24;No
36148;Russia;Viet Nam;Gepard-3;frigate;Ships;2012;No;1;No;2018;No;New;175.0000;175.0000;175;No
36155;Russia;Viet Nam;TEST-71;anti-ship/ASW torpedo;Missiles;2012;Yes;15;Yes;2018;Yes;New;1.1000;1.1000;16.5;No
61320;Russia;Viet Nam;Kh-35;anti-ship missile;Missiles;2012;Yes;15;Yes;2018;Yes;New;0.9000;0.9000;13.5;No
54348;Ukraine;Viet Nam;DT-59;gas turbine;Engines;2012;Yes;2;No;2018;No;New;5.0000;5.0000;10;No
61783;Russia;Nicaragua;An-26;transport aircraft;Aircraft;2017;No;2;No;2017;No;Second hand;8.5000;3.4;6.8;No
61184;United States;Philippines;ScanEagle;UAV;Aircraft;2017;No;6;No;2018;No;New;0.0400;0.0400;0.24;No
59149;United States;Australia;M-1156 PGK;guided shell;Missiles;2013;Yes;1330;Yes;2018;Yes;New;0.0300;0.0300;39.9;No
61843;Germany;Indonesia;MTU-493;diesel engine;Engines;2011;No;4;No;2017;No;New;0.1200;0.1200;0.48;No
61844;Germany;Indonesia;KaleidoScope;submarine sonar;Sensors;2011;No;1;No;2017;No;New;20.0000;20.0000;20;No
59458;Russia;Nigeria;Mi-35M;combat helicopter;Aircraft;2015;No;2;No;2018;No;New;11.5000;11.5000;23;No
60821;Netherlands;Tunisia;OPV-1400;OPV;Ships;2016;No;4;No;2018;No;New;33.5000;33.5000;134;No
61858;Belgium;France;AS365/AS565 Panther;helicopter;Aircraft;2017;No;4;Yes;2018;Yes;Second hand;3.2500;1.3;5.2;No
58923;United States;Ukraine;FGM-148 Javelin;anti-tank missile;Missiles;2018;No;210;Yes;2018;No;New;0.0300;0.0300;6.3;No
61155;Pakistan;Azerbaijan;MFI-17 Supporter;trainer aircraft;Aircraft;2017;No;10;Yes;2018;No;New;0.2200;0.2200;2.2;No
58128;United States;Indonesia;AGM-114K HELLFIRE;anti-tank missile;Missiles;2014;No;70;Yes;2018;No;New;0.0500;0.0500;3.5;No
58130;United States;Indonesia;APG-78 Longbow;combat heli radar;Sensors;2012;Yes;2;Yes;2017;No;New;3.0000;3.0000;6;No
58130;United States;Indonesia;APG-78 Longbow;combat heli radar;Sensors;2012;Yes;2;Yes;2018;No;New;3.0000;3.0000;6;No
58129;United States;Indonesia;T-700;turboshaft;Engines;2012;Yes;3;Yes;2018;No;New;0.9000;0.9000;2.7;No
31425;France;Singapore;A-330 MRTT;tanker/transport ac;Aircraft;2014;No;2;No;2018;No;New;98.0000;98.0000;196;No
60003;Russia;Belarus;Protivnik-GE;air search radar;Sensors;2014;Yes;2;Yes;2018;Yes;New;13.0000;13.0000;26;No
55108;United Kingdom;South Korea;MT-30;gas turbine;Engines;2012;No;1;No;2018;No;New;12.0000;12.0000;12;No
61052;Germany;South Korea;MTU-4000;diesel engine;Engines;2012;Yes;2;No;2018;No;New;2.0000;2.0000;4;No
61054;United States;South Korea;Mk-45-4 127mm;naval gun;Naval weapons;2012;Yes;1;No;2018;No;New;7.5000;7.5000;7.5;No
39066;South Korea;Indonesia;Type-209/1400;submarine;Ships;2011;No;1;No;2018;No;New;149.5200;149.5200;149.52;Yes
61843;Germany;Indonesia;MTU-493;diesel engine;Engines;2011;No;4;No;2018;No;New;0.1200;0.1200;0.48;No
61844;Germany;Indonesia;KaleidoScope;submarine sonar;Sensors;2011;No;1;No;2018;No;New;20.0000;20.0000;20;No
34808;Brazil;United Kingdom;Phenom-100;light transport ac;Aircraft;2016;No;2;Yes;2018;No;New;2.3000;2.3000;4.6;No
57738;Germany;United Kingdom;G-120TP;trainer aircraft;Aircraft;2016;No;8;Yes;2018;No;New;0.4000;0.4000;3.2;No
58029;Canada;United Kingdom;PT6;turboprop/turboshaft;Engines;2016;No;10;Yes;2018;No;New;0.5000;0.5000;5;No
55936;Germany;Thailand;MAN-28/33;diesel engine;Engines;2009;No;2;No;2013;No;New;2.0000;2.0000;4;No
59004;Unknown supplier(s);Myanmar;AS365/AS565 Panther;helicopter;Aircraft;2013;Yes;3;Yes;2015;No;Second hand;3.2500;1.3;3.9;No
60519;Unknown supplier(s);Myanmar;EC-120 Colibri;light helicopter;Aircraft;2016;Yes;3;No;2016;No;Second hand;0.7000;0.28;0.84;No
61879;Belgium;Myanmar;EC-120 Colibri;light helicopter;Aircraft;2016;No;1;Yes;2016;No;Second hand;0.7000;0.28;0.28;No
61880;China;Myanmar;GDF 35mm;AA gun;Air defence systems;2016;Yes;10;Yes;2017;Yes;New;0.7500;0.7500;7.5;No
